mc σc log_fpbh
21.74375592999076 0.8780097512532457 -2.7984162664864773
13.930867321666776 0.8740334225398114 -2.504864302932789
17.22567031787404 0.9472940576401757 -2.6331079521675287
19.670927571480284 0.9523945415484845 -2.752417340359272
10.065331701133243 0.9317627995985956 -2.549396807607371
10.65531160637088 1.1229407433821463 -2.5840952670007677
12.196241909622692 0.7232555858282455 -2.5676011000223897
10.48070815044279 1.099103150167534 -2.676556574249582
19.666760517915037 0.8391313129038861 -2.6631387012862433
21.87827902878624 0.6356900119776974 -2.8458630898210053
15.583489473667433 0.8880557213278472 -2.8578155657195605
19.900207184871235 0.8927562828069181 -2.7241006996796786
13.70289537715821 1.003709068322995 -2.795155712071792
12.680069555408487 0.7719802083892124 -2.4971609654098357
14.361919049973073 1.0826924691702728 -2.749330046661651
12.023602597695234 0.9644002835085398 -2.7394868885397727
21.586281302830546 0.7782348046203569 -2.7339032133286993
16.448043748674177 1.0299235714620603 -2.7693907542020506
11.109268852067785 0.9727282104382613 -2.5334332668931916
21.116333914708715 0.6240004476711766 -2.8441794954686626
20.871842777809142 0.6303802104359815 -2.850331175297499
11.035531592883913 1.024559506713653 -2.665368206599354
15.187375499439133 0.6059272137976093 -2.6537248039698493
21.84702250914572 0.6371133111066936 -2.809181353153032
16.68076041031707 0.8334643441163244 -2.580627924298039
18.494744415386773 0.765794270784247 -2.8796331366820653
16.817895685219867 0.7602601401978872 -2.864353984452094
16.769842185476215 0.9515517240167923 -2.661992743499754
21.485613735846165 0.7404783555920238 -2.8307109507458366
11.26146780136223 1.030341355995235 -2.6554371370122385
11.092759942517205 1.0252599300103515 -2.6251538758481416
19.714380607373844 0.7371352486893947 -2.874234533360375
17.59675759151191 0.7079522383708771 -2.5657377477776704
11.816248216228196 0.9073242718940331 -2.533890452355678
19.19459020991131 0.6072074612305319 -2.830343799223016
16.998419859926372 0.9406554259073198 -2.8134518377484197
19.747852696176246 0.5950624263783214 -2.8138493457073688
20.923207997906594 0.6217670909175567 -2.8188027110671245
17.067135117134654 0.9758769204556328 -2.761616534996002
20.34949622280973 0.6215910246059647 -2.660904395385563
13.253059078747839 0.9549493056618313 -2.5708492673380405
19.211015114333726 0.8927307388675644 -2.788809028831132
16.39694499125811 0.6834996641104175 -2.8259980813002956
19.528852554923674 0.5656904604439971 -2.698466581243604
17.083756636731728 0.9673991134074028 -2.7711599985347597
18.514228121942523 0.5605658221362287 -2.697496443173816
16.430749860763896 0.9460603504304392 -2.656723586030796
11.652635517965761 0.8664983479776887 -2.545449949738959
17.425961218344383 0.5861738792711799 -2.7573367348179563
21.587363320450855 0.6620046518584313 -2.7393170872488692
20.01564356412775 0.6103955639634024 -2.822728287972946
