α M log_fpbh
1.7685860695877096 5.6221326383065495 -2.642486880680115
1.7186754989890884 6.160857932242315 -2.687992597039664
2.1068599469005624 6.4341080284331245 -2.6349840488067073
2.142984580384073 6.788133516998315 -2.56523257452412
1.7738997508452645 6.271060818030792 -2.594333205489579
1.841164001605498 5.8452490468197755 -2.584396486087059
1.9495785372389118 6.0399700567517245 -2.6698471391812086
1.9265409144012922 6.286441930024537 -2.7130548245791206
1.9299334270426132 5.717139180227262 -2.607267430331233
1.884639651200997 5.893195302140921 -2.5764423155592704
1.7603251187484648 5.946222554226919 -2.6080865380331577
1.8693499440594994 6.279627780068811 -2.7236604326397993
1.7936693160631627 6.440439136176462 -2.7281425620183244
1.7736405526490322 5.734973110588497 -2.66022331195553
2.131610643568643 6.7815386705404705 -2.6698915946141755
1.8507580818676468 6.780188635742206 -2.7376897241328706
1.7457764316760995 6.770229833702564 -2.646392010059336
1.7308465409168776 6.2782127639412275 -2.710386603046802
1.8768140356587155 5.815375936416496 -2.654663238159756
1.7930323490568192 5.6719789284271895 -2.6518925937030335
1.8651151049247523 5.770956962357225 -2.581153809517286
2.12136614230221 6.703153633553614 -2.5596387539513907
1.8164249806812633 5.976827529216546 -2.5841441446201494
1.7216607920520866 6.43478709907528 -2.648353805198422
1.7069316298890662 6.405161224542741 -2.6691243224620673
1.853909125828267 6.34778645255363 -2.728976883306295
1.7499600174970849 6.74684424006396 -2.631619823615372
2.129580228441158 6.822358717367288 -2.5661841705583788
1.7713275506732957 5.760294169570598 -2.6571216146129224
2.1381712904623127 6.799950426759417 -2.5737053867230957
2.159742815658019 6.72122390420862 -2.647913491110928
1.9830507766952539 6.043134126062245 -2.5724492955182896
1.7164558045298681 6.105265278653086 -2.664564070215004
1.8193562106659105 5.889872361710401 -2.6770541613647874
1.9218747023638094 5.820057540408966 -2.6304580879305037
1.7610526034848792 6.418704016515673 -2.719137060450544
1.8954607897413904 5.678260308542014 -2.596208952804628
1.7406380295262665 5.865342074018299 -2.6474881119296696
2.0037923727045523 5.988056996260603 -2.5957740220410948
1.8784697185104127 5.900120012577201 -2.666556124941289
1.871624333092948 6.524423416993877 -2.5821850074737442
1.8780175511773622 6.039393038748386 -2.5721895977055538
1.7744854628934095 5.874130266125202 -2.610226706062409
1.8553604085256503 5.763120512901629 -2.650593221137754
1.747368344113858 6.600430302080365 -2.6833301947550323
2.086692948495397 6.280649272934995 -2.6213973859075277
1.895231274746433 6.8514475554922845 -2.705131299198502
1.894810985349396 6.84253274910443 -2.595425089820229
1.775424956658532 5.683761123998263 -2.637457619086936
2.0842625043777705 6.712224255555937 -2.5483671220541426
1.8169749627384522 6.481335511416237 -2.7278982284850355
1.9624125087650106 6.094723386829868 -2.665636220185583
1.9220941267623832 5.986460376148008 -2.6675081911959193
1.7071001201582345 6.249582245670705 -2.6843734533242736
1.8237340222817076 6.421844443863799 -2.5902415599398334
2.1631222508422137 6.665016205521411 -2.6142225133199446
1.9109356381768943 5.731366593518251 -2.5991352877155527
1.8258932842631448 6.539551243848422 -2.7246387795439686
1.734860389091829 6.6978139767877956 -2.6832125257013546
1.9052333570046764 6.555414358502079 -2.726315749648066
1.9119753846006082 6.712789272516864 -2.5664987325139963
2.1118873704095282 6.381974377024535 -2.605696760886384
1.7384065665778103 6.53736247054698 -2.6689047749600583
1.9062825560397747 6.4766148975641755 -2.722944453350675
1.8254639050631343 6.754750618096127 -2.599109443969235
1.714462280317333 6.3126857716846665 -2.6866482896856216
1.7735377353568131 6.817272025954897 -2.6914223857448176
2.0227159163090276 6.54551105109838 -2.6897367610138683
1.8064861258580804 6.255586052025132 -2.586819352192781
1.952513703497919 6.426033231719638 -2.709311046421461
1.9811256739179985 6.034696645632943 -2.6403629276145693
2.0660097996961424 6.436827059997691 -2.5707251652537115
1.8251416055470389 6.30096434689019 -2.584703116763125
1.9362330816102749 6.687953436469558 -2.5674759268987453
2.0025813688004166 6.0295222262988375 -2.6117686762065198
1.7578190032330627 5.8640139954649255 -2.636499357095783
1.769425594571902 6.537086082308019 -2.708171478675545
1.8053994024713456 6.400499795808747 -2.724153159086229
1.8127515017208733 6.292567134837714 -2.720373741893666
2.0353438020402788 6.790016567897048 -2.6981663106262372
1.7711631571558226 6.603173308750113 -2.701040104609169
1.7709129537625605 6.299989958256687 -2.6065966943451135
1.815595677582289 6.426653313548835 -2.5969772369089803
1.8563477435125106 5.799044244158792 -2.643529492762829
1.7725105767229798 5.824461074237181 -2.6426482779979903
1.9012428465502382 5.855806698937273 -2.641361193607155
1.8355459133610394 6.208617701287807 -2.7102668966324033
1.8527668180790091 5.683928626285127 -2.604537213557176
1.8074981817438982 5.676927354992365 -2.6230678822088054
1.8051018059191644 5.919124811264405 -2.6039503141183644
1.7529274018665315 5.94111139793562 -2.631840551402626
1.870108333501014 5.797411167330837 -2.60113704767332
1.8124666634745064 6.839363087941766 -2.6414000796473522
2.108335629332413 6.487771114271366 -2.5970861603948183
2.0488033073440244 6.4366344246789415 -2.56870004347621
1.7147658935662462 6.380234463250216 -2.673040793803656
2.0160284886773114 6.26591570393099 -2.559118160823985
1.731795010921239 6.05249089418084 -2.653919019125574
2.0213836871248585 6.271306792002338 -2.6687340025211967
2.101668614974656 6.794477911963478 -2.6664498714614284
1.811115270776235 5.737277747825443 -2.6065950049266027
2.0263640663354137 6.7210600958344395 -2.5530499923360557
1.7289646001527137 6.432870279329596 -2.681656240454233
2.1536131077762315 6.661484112126638 -2.5936675471561697
1.8264219030141424 6.004716672839629 -2.5882929412589553
1.83116922971245 5.737090312895182 -2.6409809152938095
2.1657982343354325 6.782424929829892 -2.6207222396416068
