α M log_fpbh
2.135381127660736 5.980305182804019 -2.559165443801316
1.798451820484035 5.857546329499933 -2.4821222858261387
2.0588988977240303 6.136372233521623 -2.6415610905893288
2.048912840426291 5.587544138831522 -2.561430713168576
1.76982154792281 6.7547786955311775 -2.67923685399106
1.622164910264322 5.574411033171695 -2.577153662844208
2.2137170442752447 6.671644736007732 -2.489523441069828
1.7821783745062918 5.516859848544605 -2.4720176924872357
1.8058945704327967 5.300382988177764 -2.47150234593449
2.0686611488910747 5.746388213206684 -2.575528991024233
1.7680246188438518 5.878658027628752 -2.689888667883473
1.6546313708514186 6.039855354964147 -2.565628406949356
1.6838706086915998 5.270973719644806 -2.612582880747993
2.165179633838897 6.217487443763941 -2.48193740994451
2.2139224011676992 6.589632252097332 -2.488907735871518
1.6670801999914358 5.901114599918785 -2.667619489121704
1.6406376814720014 6.044108178092983 -2.647773857334347
2.096176712668718 5.786716465049283 -2.5448180022222617
1.9385445237005285 5.335775785234703 -2.4681562562168584
1.6368848545435095 6.336247781287286 -2.6291274711149435
1.9043935675444907 6.005589631488915 -2.683332311124527
2.117669848191854 6.061054664801416 -2.4815354519560966
1.9970296673132921 5.391988113742418 -2.518340720159741
2.056020813982447 6.22592074720259 -2.4621666190817884
2.1594592177694745 6.517225425349357 -2.48277929551385
1.8240154116594485 5.612006322600522 -2.6620015856689427
2.0520673972391004 5.765107682610643 -2.4657964454286567
1.653581547285633 5.834670441658094 -2.5613891578415204
2.0999890421423295 5.779106089553427 -2.5239965474362513
2.183953280994182 6.396760279669982 -2.480637442163011
1.9009066106235584 5.392449252892705 -2.4686156744972596
1.7805738617069848 5.241225573564061 -2.4970576139992726
1.8839256606228068 5.2345880044681365 -2.4906222122668535
1.767494971332037 5.501812943143559 -2.4818938880709664
1.6827383765028414 6.167901339148289 -2.5620046873136024
1.9065586017123175 5.26794649668347 -2.5631572158912874
2.16922751244139 6.751311485471643 -2.6165418793442017
2.006875514972574 6.811829745665779 -2.677383463037578
1.8102373766788191 6.121286522212385 -2.4987432023743086
2.003476525225937 6.508528522171269 -2.6860028526702195
2.017565569089009 6.899866147834456 -2.5637835925138814
2.1987352685740524 6.765001988455503 -2.5171451913472263
1.636207831755914 5.70433000375549 -2.6204581161645173
2.008063438930031 5.457508215851732 -2.4794906864317983
1.9890245009709564 6.4388408736389415 -2.6891919764847643
1.773860687960851 5.474607460572311 -2.6511800614790544
1.8703547120719368 5.609993165127138 -2.6475621731018846
1.9967528751624126 5.610206740917601 -2.4594327008606385
1.7753926779049705 5.144886102627957 -2.50909365238184
1.7165109159327925 6.653403209949605 -2.6174598068952117
1.748890311410349 6.320117248844518 -2.525696699894752
1.6807986019281365 6.399881866848206 -2.668379646334385
1.7578746112339103 5.49485072436965 -2.488549457194516
1.751421446113339 5.195088412474345 -2.587084282535105
2.0823844864083663 6.158347045164739 -2.6170758915950536
1.7718219582940207 5.143405334243672 -2.580607515091784
1.889744330994099 5.215221375764017 -2.533431577112612
1.94783257593106 5.46232556925831 -2.4627378242078324
1.6635872227906756 5.346817621138042 -2.5822583099308245
2.0544343975738206 5.882795651696973 -2.475390109513134
2.178169156798311 6.809196014896816 -2.519027938842312
1.8639645513034044 6.669889181106638 -2.6970568799600967
2.0917653708929684 6.843744965294842 -2.5201577047751034
1.8925905126761884 5.979570498912551 -2.4767715319446477
1.843825501175612 6.83435992598309 -2.5779900909357787
1.643342605048582 5.512403680619313 -2.574536930714049
1.817233378852924 5.106113151060984 -2.5242694775527754
1.8191367637561862 5.150888675312707 -2.5084175336825068
2.2072859761073778 6.708616507464766 -2.5665810790075714
1.9796719312060524 5.629358157107592 -2.4584447536256997
1.6616581544775424 5.544765119030917 -2.5496415628908893
1.781237916977474 5.444269925213749 -2.485762665265939
1.6673356573476552 5.395280701058339 -2.558889603120218
1.6498984133524055 5.50912649722283 -2.5641379596599583
1.8952175274066745 5.5092715591915535 -2.460219736442472
2.1874689415669675 6.482629695519273 -2.5779577647918934
1.9785604961512813 6.158885288193405 -2.474739621968632
1.6505069825266725 5.73347159060616 -2.57640702699588
2.111449013035716 5.996166888526471 -2.5576033477488482
1.7216163383526988 6.3481262020560205 -2.544763063186449
1.761624080525335 6.651546759134748 -2.6789117240941014
1.6933608858212528 5.543753389745952 -2.641538016019803
1.6967295562971805 5.285165380938594 -2.5347660994144467
1.857314508516645 5.185603629571986 -2.534829308310596
1.8142207246159243 5.978647161410153 -2.683338523404612
1.6956036073976173 6.566429697418503 -2.6452884526206866
1.734132500473687 6.464613346594679 -2.687286605489625
2.066890435566954 6.025511295752404 -2.4743472791944594
1.6683285798856056 6.169426723390073 -2.593847598190619
1.6633580121408955 6.377517804589324 -2.641643384978699
1.6759683488478956 6.126501029330332 -2.578817058261693
1.8846196377563538 6.450758906065061 -2.4968654427578665
1.6582129606994545 6.29437645656269 -2.6028054221443955
1.8026494317758148 5.521226441413847 -2.4786423974514715
1.7384417702083037 6.466028329571289 -2.6879922869829347
1.9710959752668562 5.428247523231482 -2.4740056002331925
1.763201568059593 6.5127875418426155 -2.5527950418685244
1.6627989706994428 6.3171475722988655 -2.6466910085807807
2.1114390411908923 6.593026908330989 -2.4803739460521124
1.7646487455963402 5.2024731020642765 -2.529507469498729
1.970471698754308 5.586770118172675 -2.5964463568759664
1.7081073970659533 5.259920981180192 -2.5726587632250237
2.0547277531319947 5.670306020924917 -2.5477163933593037
1.809651756154744 5.20187877219319 -2.5669511559347944
1.672897323424126 6.381123282186294 -2.651702915107035
1.9480299883497383 6.64610145900749 -2.4956208124393813
2.0500683107164344 5.819221158088435 -2.578331123345401
2.0237351354876782 6.242804581684714 -2.655192627703995
2.039231099205753 5.608776609001757 -2.487212275964885
1.7797516376114966 6.2790652783973195 -2.7015024910023175
2.013296941894805 5.637988404156723 -2.5772805492679955
1.7453824461893799 5.2098097010268125 -2.540403676599491
1.6640053938795454 5.791050463030923 -2.5752227835101715
1.7989573186118024 5.880240834440608 -2.6731996351874505
2.032040191763483 6.211172668844773 -2.4696913392309785
1.988890752928092 5.720640419728868 -2.605286038280058
2.163093054459643 6.5518341259334925 -2.5956424601440244
1.7382727985540107 5.257873595999127 -2.585586880049509
1.8397677088941609 5.212170091437082 -2.551660902117904
1.955129588038596 5.620093381465123 -2.608355552126274
2.04089317810849 5.64964464754362 -2.4869925647760227
1.7768191984328205 6.728180921826521 -2.607149422758148
2.07453133009426 6.085306032773958 -2.5993877304122694
1.847353496071742 6.832334134594259 -2.5902921297171417
2.085296803489304 6.000137674844339 -2.5827007894149236
2.120888601509037 6.063778208500988 -2.526008891239404
1.735092952710945 5.889043442199132 -2.667268435246201
1.7707278574673753 5.23386770321804 -2.529401669059527
2.047115039245673 6.181942625292935 -2.6311603551009455
1.8303189286076633 6.7319235813806575 -2.6689917666238716
2.011861832878673 6.693747097910354 -2.673558555298426
1.918880437408879 5.96271691411975 -2.6592282224860018
2.0526159054893647 5.662589565677177 -2.5105554844058062
2.105292615746281 6.778202749440242 -2.6301267888780644
2.177585504361746 6.764816590533062 -2.5349362775495785
2.037417595343222 5.589065451195432 -2.507337801448542
1.8032092800478146 5.678539145207692 -2.489028257182786
2.012475105919916 6.345883719367721 -2.4683731622333087
2.104218788567329 6.006142063223754 -2.502076128610993
1.679697789816215 6.314127548006738 -2.5867151201414083
2.021168520450445 6.846528301339079 -2.5499594582564677
1.7721670760562414 5.255411888343172 -2.5829716128902955
1.7935662808824993 6.497869768641793 -2.537882210000243
1.7092512244702935 5.605919566999077 -2.5273725574397337
1.6925646945446897 5.403853296936448 -2.550562621583426
1.8793012422450963 5.680794414442536 -2.4727572406634444
1.715421592589738 6.411114577338281 -2.673788307860498
1.8378545336476697 5.334615750880113 -2.5957571173729805
2.013741247747243 5.6071187051394755 -2.4800768688894164
1.7214565372700037 5.352905870635089 -2.533230257730909
1.9065234595513232 5.63194918604766 -2.6268528179903496
1.6950667975772067 6.231349020835585 -2.575491388554167
2.059759105877381 6.611405315581636 -2.66041729497615
1.6943748482598187 5.562667697124125 -2.628742219575679
2.0635033382780867 5.815688798479425 -2.5177130516028106
1.8644784306544615 6.572479490678225 -2.6992567734630706
1.7893779563798575 6.764968591503848 -2.6236264078550002
1.8499078609887045 5.247022211479288 -2.5536015021320644
1.718741699576426 5.6261102587542275 -2.644431586303056
1.7312170797110438 6.622348396241155 -2.6532183357647634
1.9569046345424832 5.859683837228484 -2.6332651921517014
2.172745343330556 6.809438075615236 -2.5548440531754046
1.7294562544521548 5.909126243766673 -2.534457471210117
1.9922917571296415 5.931564458205141 -2.4775822120115185
1.742172957300792 5.326922237954252 -2.5242933608605096
1.9130482855083695 5.457986483996402 -2.4761227355640165
2.001101444981259 6.174716653225867 -2.4820654576760837
1.6861137535090645 6.1241104272546405 -2.6437806829987363
1.8033031239113986 5.475054691731751 -2.632565966995924
2.1564704284419984 6.715233131728821 -2.529171934392912
1.9784552429562212 5.515412349373159 -2.5707408711571094
2.061854136322874 6.062743411680047 -2.4880817002956346
1.6949102898298998 5.475407036038716 -2.535750058935633
1.6831267735089575 5.766587476673385 -2.6310190709226484
2.1916467113747187 6.612737465933304 -2.51208147871045
2.0466711949114407 5.817376353732703 -2.5675509485423036
1.706378646435321 5.978951083817293 -2.5543252776116145
2.1548405235834447 6.65220903698242 -2.5051291566143226
2.0255170983835877 6.16006062361047 -2.6354411477148414
2.1162627810745 6.692232638922312 -2.6286213929769664
2.156957765160983 6.3379545533512704 -2.5869588652757094
2.0882450928238914 6.111114001812454 -2.582615107105391
1.8331450898215822 6.338042158927966 -2.5038865690569287
2.1319164987056105 6.203028739068481 -2.5486362327674166
1.8585289515885033 5.386033877497296 -2.590566303093172
1.9744551158369217 6.7829738348371125 -2.6656230379119004
1.6814947116820416 6.069376167828237 -2.629892208404832
1.725783245155322 6.579681766317885 -2.593059610931717
2.0713005340657498 6.000022067712322 -2.584085727602078
2.0664150699643407 6.093510954933942 -2.4914511342324794
2.168394688709447 6.466628532728121 -2.5174835637728834
1.986159527278338 5.709972328643243 -2.5956627461602597
1.7218392137713163 5.367565639516368 -2.592863503861105
2.0723185726427995 5.923974007124929 -2.504372873409719
1.7156437629450474 5.292328822258477 -2.576534276152076
1.8837171759881537 6.768760086346695 -2.6682964687147206
1.9316851282436205 5.491369508795476 -2.4706184135821427
2.173877759365842 6.450009272388042 -2.533711582085646
2.1285589198198993 6.560721418295946 -2.620155938014446
2.0862689324583776 6.776574485135873 -2.630502078586563
1.6786132709522221 5.926186210381675 -2.585506692342097
2.121149356437381 6.291101351831479 -2.4832599152865673
2.018457796667194 6.846864711394759 -2.6071302139894064
1.9301404443498082 5.519304284607752 -2.470236223522609
2.037966459046368 5.949740433328355 -2.489359649524788
1.8970244854129994 5.311750278822213 -2.5507312969206026
1.9019801044015958 5.835770135941069 -2.4825576830947886
1.671244331029278 5.728114835009109 -2.5945871735368193
2.1669447259656645 6.290510686295293 -2.551275549302345
2.0248707909470003 5.591447311819472 -2.5097353737175783
1.9935232271678553 5.511796149704923 -2.491803357954115
1.9044170120262247 5.293160204343739 -2.514706786601808
1.71458336174737 5.774044068766795 -2.6430622471142
2.0088995780787338 6.351410443909556 -2.6660950739437794
1.8116241275046137 6.802982174455188 -2.6349542519506213
1.7258443090090525 5.362438634608294 -2.5895073319095667
2.1087741904194885 6.169307210575381 -2.5700033337158503
2.0861104076866894 6.5877387173916135 -2.486237869358691
1.7076091885832865 5.896088488596555 -2.647256448346675
1.9510413621572438 6.4258818105143005 -2.6834083186163675
1.8448930431255544 6.118334614455995 -2.504022747024276
1.8118868005146402 6.791473276760405 -2.601558698060033
2.116322643196702 6.448023593905224 -2.6151870023222425
1.678301919121843 5.859522090163639 -2.5843184696562593
1.7960531433241713 5.60463631859275 -2.640422866813357
1.6780749113208677 6.287684842122635 -2.607363036171897
1.9133400353417043 5.9707451518879555 -2.4852004205808256
1.8318007452806793 6.709001680389785 -2.659569866239858
1.684820981626748 6.379305332931642 -2.623994229575828
1.8386454691851972 5.88491694257403 -2.6599896576279614
1.7133910905229535 5.644332531359442 -2.632846574274261
1.9504605971736009 6.709894453335815 -2.5196354584244895
1.7414663916304438 5.366373146872891 -2.5923197297995797
2.072504014595517 6.683524806795998 -2.6440194185900014
1.8121319877321185 6.00475560177052 -2.6718352284836753
2.1349578163929546 6.810337030240368 -2.5915349316849023
1.9774090107132087 5.575728121673695 -2.5673708853416546
1.88405045525041 5.5992238773232055 -2.620625335863604
1.8570324123901676 6.584522495868745 -2.5208549070320485
2.006307818993862 5.616874551123882 -2.550823347256764
1.720060448101824 6.427214466568685 -2.6594937437797443
1.7859468776700549 5.671538205535053 -2.5031186655059843
2.1824700606311715 6.641762774496801 -2.561673835846894
1.9194914772314444 6.1708689204833345 -2.4939879864816312
1.7284905915065312 5.698657195194794 -2.5317992250010315
1.9784838289945443 5.845671600783391 -2.486229966881954
2.1685719850369525 6.331741456841861 -2.523534722018657
1.8908856030868495 5.42134900750739 -2.484210380898097
2.0584348573143414 6.820452587102754 -2.6256394119947606
1.9685288457029348 6.785216486682244 -2.659376348733862
1.7108794952036983 5.896803732805919 -2.642662703066799
2.0296218866594 6.829694034415301 -2.6213992513396587
1.7935730990133898 5.618268097691212 -2.500416939277347
1.7033709824378924 6.0606818899063555 -2.64184920709425
1.7607895081383873 6.368137493416441 -2.683429215246213
2.0898184110387126 6.1885689225760645 -2.5084685564815823
1.9447173268105815 5.69286350606947 -2.608041507759582
2.0807348296899555 6.780249678368309 -2.5190498719587513
1.6938692124575803 5.4651391178456254 -2.5692525134078696
2.113032107990395 6.574100584885544 -2.6244888871067795
2.096425455714306 6.173597827802867 -2.573569070370947
1.9326606342323187 5.428851901501805 -2.561200909928977
2.1060259610615635 6.2811599060478915 -2.485093241526433
1.739249910316049 6.600771798330436 -2.6232530154984146
2.019854733457179 5.628826700659161 -2.534236415467902
1.9104513899176525 5.432037719703957 -2.4875118139621852
1.6858919411167124 5.826918568335019 -2.5988841239133933
1.9208694555186256 6.843399928921651 -2.5744889814842877
2.098286605187291 6.621223588816294 -2.633160028091466
1.9995666343591028 6.413137773533875 -2.4850519182009627
1.7682156725363258 5.295799121319165 -2.5800915065714785
1.9921301816361208 5.683783808397282 -2.5783683440882466
1.968321820568333 5.666798545348829 -2.589436458562645
1.6908482663654467 5.658223102683407 -2.568165674785537
2.0743753127073883 6.590770908639363 -2.491003733684405
2.128144842423704 6.479201603766096 -2.509637210488827
1.8172210868992087 5.743504987846155 -2.645001249665932
1.7729533164282731 6.049630083084107 -2.666173512589454
2.0015835959739183 5.833005426020879 -2.4902350763578083
1.8854634789068105 5.99469239536611 -2.4944888050466543
1.7141087201069523 5.513564890285067 -2.6132900063429543
1.8361605803141123 5.512312622846009 -2.489008848612686
2.0632320677051696 6.522618259447851 -2.638122380743784
2.090871507183298 6.0362849739394075 -2.5414374504880732
1.8030416248179852 6.139509767213475 -2.671509528709729
1.9516558682779699 5.572526260300529 -2.577174957208373
1.8424466863429974 6.691646574985198 -2.669463795884714
2.1576047255383255 6.343313954328295 -2.5650860998436293
1.7676369869603636 6.497123017128119 -2.5667126766699906
1.993073125419038 5.524765717098754 -2.5104376796109085
2.018724002402354 6.649642868297259 -2.6568040778223914
2.1557218303788215 6.50729883099861 -2.557172631531169
2.01488805777407 5.6438624506589115 -2.5110263416697642
1.9616645572352172 5.9561523002424845 -2.4869984540871357
2.132910416836471 6.7635312890150985 -2.580536337087619
1.9717608383901462 5.56182365094092 -2.5594558103125395
1.9760722774806379 5.923988450629027 -2.6175887747634268
1.8813860925650627 5.407791832065572 -2.5718859819981272
1.859272599483167 6.7412974429490875 -2.5645644724806926
1.7744619165216478 6.676703353452466 -2.6177302975109384
1.9811611948256327 5.76396235277026 -2.4888892245728744
1.9786367636313011 5.545696855470213 -2.547227604929261
1.9406488267025581 5.527687488062314 -2.4835622661908765
1.7203900994229953 6.2983614966071855 -2.6605581566941274
1.8251197508322337 6.2981139820635885 -2.6859515362654713
1.882317975514344 5.380444962175337 -2.522078183142322
1.8127426090141694 5.328633154599967 -2.569619917296386
1.9389065476419693 6.025547830437713 -2.6449308220749366
1.904168631014684 6.592774435004133 -2.682185560993324
1.9883997076309248 6.292474116388237 -2.480778883010937
1.8865168404978574 6.652231930979368 -2.529954439613113
1.8528574597332086 5.94085783640555 -2.6540112154606206
1.7142852741088914 6.195770928884668 -2.591569519697699
2.1282587649751896 6.489566292831864 -2.5145202809387452
2.0143190202843737 6.627419704525267 -2.4989299786222854
1.7347690874101147 5.79165381098278 -2.6352070307535707
1.8624207371200465 5.903893071597932 -2.4993302849858945
1.9244083306767135 5.879193304336757 -2.6307682970523114
2.0401456176819495 5.940814684058887 -2.5073757185868564
1.8025636671363245 5.6877442071315985 -2.638360526144971
2.1567296181412665 6.6106493493329985 -2.5849807530287086
2.1252618450551495 6.252107801115574 -2.578385239441673
1.82539560462661 5.388100175593971 -2.5766427024457075
1.8710743668695724 5.690575510746033 -2.488550908540626
1.9883532458941882 5.992115904618896 -2.6186466840436293
2.1537197296210984 6.462931870790054 -2.5489457456483313
2.0208760403213635 6.397512143698715 -2.654044531089948
1.95801628145706 6.285184222659755 -2.483913632360175
1.8088301488063419 5.850686752127835 -2.649288961121348
2.1388101254595258 6.517805431458739 -2.5796592048007225
1.7176483189282568 5.8185456223340335 -2.6289488678032824
1.7268238823653266 6.143374204839974 -2.644323189572477
1.8030005579538577 5.975073439626679 -2.5200878742369515
1.943222480838624 6.551042661331465 -2.5142913472068535
1.8278593732628472 6.6653552155496945 -2.6606244531001173
2.161496445008116 6.691912257124356 -2.560923448600689
1.754771878878139 6.567989961651101 -2.6547746605239717
1.804455595788585 5.4026927600752295 -2.5898357045864913
1.7127569946215493 6.172603973890384 -2.5962285013924777
1.7428655679923304 6.483050046787904 -2.590879098100867
1.7061612100435346 6.040689787589724 -2.5869014937008057
2.0158587601947806 5.6904237718029185 -2.5158548608292417
1.8669278448630526 5.864237759644595 -2.4980428243805495
2.0712831315215894 6.124241469021718 -2.5769193965066464
2.1061233152108474 6.27913215589817 -2.5970761037197407
2.124781144646895 6.724816905607348 -2.5520612630309993
2.1073228685599017 6.440652124726722 -2.605384448192467
1.766261562280346 5.7676495239671155 -2.528224378770111
1.7934143015588049 5.517670557668469 -2.5048598721228776
1.9752963826028034 6.8000405291784025 -2.6486399613711233
2.077062212098774 6.059815584599417 -2.54016154047635
1.8231012400533406 6.7134546581490735 -2.628335895395444
1.7912095125088296 6.2196513409258145 -2.6732172180642824
2.0673026948091606 6.822625800987223 -2.547421380587439
1.8144833718398674 5.343705649043111 -2.5668085144148467
1.9250718436857577 5.4834915383459695 -2.5729852419472365
2.04883798719644 5.916327009944691 -2.5237514672486325
1.9251764470510617 6.590305316668422 -2.510653285917922
1.7032683513391103 5.651186656309055 -2.5808871354931804
2.062761473353137 6.645915538115851 -2.6376445516556286
1.9366620092205449 5.698967482053549 -2.6019654243799892
2.0556288146560435 6.2202664355097 -2.61250920502151
1.9502083515398159 5.586415828501806 -2.570484521556867
1.9412754933943712 5.795276020879346 -2.4949412865227796
2.0034861404517548 6.087019551235104 -2.6153941190050363
2.136191038142168 6.397054926781173 -2.5807506546353705
1.980849262743634 6.37643684192855 -2.6653842283361886
1.8950139675192017 5.410725872757567 -2.527224019127111
1.801952415831778 6.4491128548631 -2.6765414640677285
2.1110441143323095 6.811652212717739 -2.5778074336973105
2.014949538021465 5.889820390528686 -2.578054619758123
1.718362140864871 6.065800355685499 -2.6288260621030197
1.9974115872574127 6.844573205319938 -2.5766604384669036
2.1525921541317894 6.398730318277394 -2.537798164498691
1.9917040613606949 6.19045352853526 -2.63337940872738
2.007453410016672 5.710562459505505 -2.5119240938676555
1.9306474209747333 5.542632373119286 -2.5750417037247724
1.8795278695930415 6.7424595542442525 -2.559514466899003
1.91271509865358 6.023455095779031 -2.6460618277766503
1.7994070944571217 5.393174906634856 -2.554196146037544
1.8429050725044749 5.52493510251029 -2.495993220136677
1.7941189954905783 6.483452479940542 -2.66855610562554
2.076467195161201 6.410978730950755 -2.4965871441096095
1.9896050632932791 6.767258175007411 -2.5353777611506088
1.890435239668725 6.4310284292727165 -2.5133169924320855
2.059766530190453 6.701484495444408 -2.634477870995821
