ms α1 α2 log_fpbh
7.306090643430716 31.780301168161273 2.377287806874889 -2.605960932526062
5.975373091942445 34.70574272087919 1.6341053843035143 -2.744549160315784
8.631289616664844 10.3461421274911 2.5481327188524543 -2.581074776475619
7.802750524681072 10.094460841173847 1.6507370153650442 -2.573145585948219
6.9726922113609815 27.28485219539355 1.8909750284313154 -2.7720414307638603
7.045870543903492 37.61960859726308 2.046506780495344 -2.7365207606952966
5.0260325521605385 33.34443507222484 1.8472471183471089 -2.429831356114719
8.116311327204617 5.994051475744042 1.6681308903193255 -2.752866220328665
13.165734184385457 0.918620909606469 2.592766715577195 -2.7790546169652197
7.974341592518965 26.24005825152385 2.061154851194053 -2.652305701563896
8.51041584419693 1.406725861836978 2.1298400518582126 -2.476328194289562
8.536540442341337 2.075752467826697 2.2021273328227124 -2.442485745172346
6.341822828082914 14.28878165774929 1.6672982478788245 -2.497598301475546
6.543781139324338 7.487695086959196 1.6234783183575021 -2.712775763508937
6.154829342673113 31.093227565912294 2.127912447570257 -2.4268612707685593
12.28371836631927 1.910304549944315 2.12414129797741 -2.6404395902613333
5.169291189066025 13.572224639084482 1.6954166050146946 -2.476486003902505
5.079674687711014 23.590085107120956 1.9377175969194522 -2.513684622779983
5.953662873394081 6.99404508177452 2.045198183747548 -2.546491111942039
8.932529820091492 1.0463195478134701 2.13486335933712 -2.54206273058578
8.053907255082938 0.7577458825432104 1.7021783488325781 -2.853578193590081
5.375563279422662 22.147547488740017 1.6014223106205112 -2.6402571045061016
9.927545117734642 4.999696543644088 2.1123548465610984 -2.557009775068885
11.120300604741155 3.2081869492707815 2.4094773078083556 -2.6351802771645136
7.300446930843583 5.061371830273309 1.635362223759109 -2.540115148014753
6.382206856826726 31.123047135202647 2.2512944773014194 -2.5632145797523904
6.030888329407289 35.67466790396642 2.1377356792558286 -2.5967349665626847
8.53094184653117 1.1806027011872051 1.9330729099243282 -2.7490693773874173
6.219395995408945 15.773282489045386 1.561716902028723 -2.6059281221534527
