ms α1 α2 log_fpbh
5.971984498056389 27.487744027353543 1.448913951930251 -2.643419769975118
7.40281587599911 21.499330033001442 2.2037770558295247 -2.4192796361861886
5.244194190035603 70.18140643696542 1.8447805196199816 -2.7048285871042053
7.042045788770773 73.42039462591639 1.9272522859625763 -2.4983569244563917
5.595134427343599 82.05517600981177 1.5959099850959664 -2.5075760833822676
5.470614714894602 53.95099545382423 1.920574586456949 -2.4090049697672136
7.578953870204442 35.55727162323854 2.0221447247954645 -2.5433711105316616
5.942182018859486 55.10415673493279 1.649970304035992 -2.5097306207767742
6.447016487504284 45.459928033971856 1.6903663960596718 -2.7629553179360604
7.402480972572239 21.429264455355202 2.340445954435581 -2.652283116359111
4.703533344104889 34.72678670501041 1.8668728063245676 -2.498364093695232
7.705114892313599 24.910641645247715 1.827836447314063 -2.695595754764451
6.285305305650463 74.65282369683094 1.745135142967606 -2.489715913738215
4.773312881424472 65.23744000351002 1.896222962479787 -2.528250875277357
5.320282780323129 36.76888163619691 2.068828213827737 -2.5054078618750135
7.872560433273564 8.10484747053991 1.6863670917324103 -2.577963848152255
4.9092929607937155 32.25807897579861 1.879114237270731 -2.475135474149707
5.589432069316593 16.0440624658438 1.5664704622192938 -2.600955137364381
5.358881818962512 10.682643703891214 1.6869848801950158 -2.5003424582443707
5.419560176082021 10.943036099538253 1.8980883156817185 -2.6002438137717903
5.395860673164406 54.84648729551688 1.94568134747392 -2.429145753864431
6.387773146399159 15.820142120286599 1.5695669237791472 -2.65004660866264
5.065144953850069 92.65545281310281 1.991154238897065 -2.509310761988532
5.662662259625561 12.156135920585045 1.7843294443116962 -2.675412120861351
4.967917205951876 27.71116369874592 1.733729915993024 -2.493106153251011
8.30557212071097 17.939279385971616 1.97824970363013 -2.64150439525446
6.570204470091918 40.83567658851813 1.7654758619648248 -2.754665372178494
6.933960772022134 79.3719247998241 1.7861539351866331 -2.6709703364890194
9.677356840041622 4.6792742147056545 2.581594879121167 -2.586187644010506
6.4878448081244215 92.26319202893791 1.9371124032025557 -2.4592322259049446
5.300632790894356 62.76701125209334 1.6795214463762675 -2.6653732993796195
6.21860632710457 93.37898065575109 2.255349622046496 -2.4778189544831646
6.457353289071367 48.07384725330277 2.1512155129446517 -2.436053915058065
7.019081737661995 76.28156174836559 2.083098507694156 -2.6508437425469698
5.241295861702938 25.28779314504228 1.6737420268331125 -2.5177655780477495
7.438553748209313 24.62686518699527 1.9357278121445043 -2.5223746394335764
6.767730870303623 84.39431288942743 1.7165931317924803 -2.5712939485011024
5.002954210361518 28.28951656652675 1.7643199387024926 -2.4936206891117747
6.362220731785418 94.44118353936213 1.684796054237847 -2.7308553406901233
5.43509438237085 72.25201806656017 1.9007133739489523 -2.651266220466283
5.8702173006539855 25.702104878470454 2.0258458767079106 -2.642221224763987
7.084217686246335 72.17237061301212 1.9829737571740935 -2.641151549934773
7.120969837306982 26.87957065002939 1.9041175892199915 -2.5022125389133714
9.198376191979852 6.621341622980477 2.1044955144238466 -2.7514885867389216
6.611263513597558 5.849050821025847 1.6975551912041191 -2.519673438594859
7.440845725466751 12.118407986267304 2.107848736885355 -2.4515695795541195
6.479769861227452 17.683662947853033 2.1224555684282524 -2.6565351427614496
6.753442443570673 33.17394936506766 1.6537674436622112 -2.5985184462430175
7.320551895011959 44.88051939594977 1.990055783294936 -2.5946574354404497
10.881143876559731 2.147296073939764 1.9100707280678473 -2.6597985414869716
5.3648045045903245 41.59255458038593 1.6684754359137908 -2.645444169461137
7.879692066383329 23.410261119705066 2.1869498771262386 -2.6317565014039808
6.753334728126016 14.316399893372234 2.286934202884426 -2.5671346958821237
5.1477446683247265 87.15360229614062 1.9670058218209028 -2.527817143261508
6.2413340423470025 42.70306781588199 1.9721754032682788 -2.7043833559460797
9.23281897424918 1.333354163964684 2.3430677113327314 -2.595198858340949
5.64649080240419 91.97355162282265 2.1229797154376744 -2.550241518334081
6.01696192711279 20.328777113016017 1.985170380134145 -2.445334397455792
5.154136870026247 46.72798411212792 1.938188827756803 -2.505638325805892
6.328423543940074 10.820604908554712 2.1765629630513477 -2.495848641602818
6.613936066836703 44.220507579271704 2.3005017259091263 -2.532659801807427
7.863704800096171 17.91837674064558 2.3305267154822222 -2.609913666138948
5.733912690762258 18.29691319860924 1.9914627199754178 -2.6104064766208652
6.59094968044889 21.453849695705895 1.9175765475166555 -2.7309256484915863
6.372106471008893 8.365507629960362 2.1433401137247685 -2.481940308161441
6.425195823978614 59.73547630300132 1.802755259763585 -2.737871570045802
7.892349684873895 4.219673492723699 1.6535958204353944 -2.609173910328777
6.695997433508788 71.2374567350326 1.8798002557944553 -2.4979158851032435
6.1760067199260265 67.0748047656463 1.8408113991195318 -2.484273979123907
6.588325136690786 76.63692404257677 1.883958199155804 -2.4894734033848454
7.046429979685562 17.589383578101405 2.21867313489519 -2.657338449482838
5.817556632249562 10.934531537322535 1.6476392898569139 -2.5586455470970133
6.66738640319366 5.697468794604616 1.8159925563336325 -2.484658282394345
11.727288057980594 2.2349116634100468 2.227851405797817 -2.691551632702193
6.8299318378425795 55.320233847568986 2.1797303306940696 -2.4715786477996096
6.954344672756619 67.36035249976334 2.033514155277705 -2.5205024065905284
6.529958010520913 81.11834770303813 2.0855208492437978 -2.6884666868852793
7.272501749436305 33.81562481726842 1.9719701756925512 -2.6952521734576766
5.265197277013851 24.322061668599915 1.7980339745124883 -2.606259446894601
6.590616637581514 83.87825310421456 1.7103902209177237 -2.563947657710703
7.061902202742059 20.571990254015994 2.248150997733883 -2.467824048398887
6.365886802253497 74.13223108156582 2.2069306927207974 -2.4628847396922415
