ms α1 α2 log_fpbh
6.6192033816436275 42.92708217447444 2.2630461293403217 -2.588256812001552
6.051751441152501 7.2654295020225135 1.6161409528879584 -2.63234258889089
5.174311030031726 34.10492356541447 1.756490469506716 -2.5556011833240624
5.23930118935254 46.42206467428111 1.6512066286488476 -2.603850438293465
5.6956979731749655 57.818719103324646 1.9802115602082906 -2.6508545955183447
7.0003917022305755 74.67696199293428 1.927511969868915 -2.5627861744147733
7.060216084784936 36.81285425534905 2.010358416609944 -2.763522978682915
6.525655887417023 95.61477431043551 2.0136457885315195 -2.52257338766682
5.807676348322094 50.59066408889211 1.9289003853877826 -2.6799255436620233
12.68308687316333 1.5254880289203077 2.6384376982937936 -2.636210013557671
6.27652561646589 13.323743688801326 1.6271448978744938 -2.6556322483479953
6.577956535414448 13.73996439220464 1.8988120322182211 -2.735887190090015
7.051520353650719 52.27532862757245 2.1745728194045633 -2.6734527067488356
7.1361554889775185 64.5968032546279 1.8946461343817211 -2.7162829029003803
7.116809218435751 55.47823044951707 2.191554657154535 -2.586358208199853
5.78190531962831 88.87457145521125 1.7653738271847634 -2.7054630886992586
7.846456291403833 15.309516636512852 2.296172141226838 -2.6934135962728147
7.306775311858235 47.464327104703486 1.854883662470514 -2.702135221283911
6.64217158538681 85.52539828945497 2.0036185136566913 -2.538093921156102
6.427482788848603 64.57505584876094 2.152409815919436 -2.610247677006309
7.450632937468464 47.074312344676244 2.0897942816205237 -2.628876762540355
5.553738257764891 86.38432067188742 1.8446949573641904 -2.653840477888607
6.004913913629954 93.19054730036498 1.6559561432813248 -2.67096461813723
5.748910337795261 30.542283405957864 1.9407210833291906 -2.5566213389141206
6.596325841754213 79.49708494889582 2.166968024448086 -2.631557468058987
6.181830787119303 25.78533083304434 2.0342455814670997 -2.630682669770108
9.505978603614434 7.36684076581287 1.9439702865986974 -2.7334660359359058
6.030681462999489 67.66650124394103 1.987330205185226 -2.5453200596352596
5.518832138520657 71.19123233817642 1.8142436499139214 -2.6451887273923127
9.143673723356205 2.1134431293216864 1.8305015682893044 -2.595601941998878
5.861135668809354 17.668560287727885 1.7361574224175427 -2.597164409009982
6.070079474163583 57.47782932988746 1.7325578129094803 -2.7075605889759724
6.129318990087797 94.61239760421788 1.6851440228602264 -2.632833693740764
6.047998003707645 60.40831510895357 1.8702269108047176 -2.5550304756104136
7.078399883044462 58.31264828853685 1.8383102638672777 -2.71121773134582
7.023348492344792 21.087684398022095 1.8556771827767493 -2.56464735101705
6.508758109008552 24.501738995253973 1.9541225762903696 -2.544120630599818
7.81166929560966 3.9004321775078954 1.9961428039414364 -2.738127870385428
6.443181086574547 5.5474456300932955 1.7597251651021169 -2.6369502487659724
6.706120814253729 95.95176203456745 1.7245333126766687 -2.721829354283793
6.153504363510036 29.924709412754936 1.7327297678050413 -2.7001463811379818
7.1737710859069255 16.088989966305984 1.6792494793330321 -2.705219413949943
7.549629909646229 23.406250784931025 2.072365760083448 -2.738662287131291
5.861680719057816 42.432838704159096 1.9582091354297861 -2.5744406744238955
7.883368860584073 11.499978824114649 2.186599154061555 -2.733648369460805
6.478151417715795 30.42856519767309 1.6778633231470543 -2.6686349555388285
6.836566851394016 59.54385190644322 1.772664483274966 -2.6114007758201474
7.472726660002566 19.879836399887964 2.26518855339499 -2.566496511499769
7.009618320201169 82.37043555439271 1.896988392507183 -2.6938877554971756
6.716411324579188 27.38296732133395 1.7512743020594697 -2.7365845514180527
8.498268864908091 1.6685044728421041 1.7335977872969162 -2.693158750431093
6.051122322327485 27.158457424662696 1.7012537548200384 -2.6525036532362405
7.09288176861569 24.2675218879506 2.0379608013551014 -2.732040824178701
6.4557502958031705 99.61149102957366 1.8880485692843523 -2.731284206969398
6.4197902758456475 40.43911814124401 2.094007228846861 -2.625334912697743
8.64125987474265 9.262388240618675 2.1240336022773163 -2.557236478048454
7.420142665746332 9.324332252760335 2.248334096671351 -2.6283225416973237
6.0678794016905115 22.927594561564543 1.8991432499972576 -2.5646947366721378
6.267306269801263 16.187201079136575 1.9108791467089956 -2.672947727534161
7.239396865102242 23.687736693588494 1.7318789813344073 -2.665116061136672
7.74832003765915 19.902462946252157 1.923868008819676 -2.7552875921518813
6.357427093925604 37.27836039024188 2.0022159847055683 -2.6749659322926855
6.307494854443647 73.71578743583666 1.7075989136095493 -2.6943106884952113
6.986175570540807 90.9530919866911 2.0634546551444206 -2.63571098117374
6.818258270582692 73.86062756728407 2.0535410063910637 -2.7033651633839426
8.891123744846176 4.976121607401924 2.403695076633458 -2.6558460211128887
6.21492190742355 31.95119920291669 2.025345510439184 -2.589937042092655
8.746817018650592 3.4487190584133547 2.30063163493985 -2.546630541110681
8.359033587414071 3.272762289682781 2.2439613988246014 -2.644227604244796
7.864916938779801 5.096110376796185 2.0676223930044193 -2.528832615060039
7.837166318576695 3.964490897520856 1.6773562550749799 -2.6840851268890358
6.434760188774705 6.610969141858064 1.8690679285514955 -2.595487431917019
6.579464649977768 20.80064707313816 1.7337516755192326 -2.616386322682305
7.713583029703079 15.722411114948349 2.275609680486806 -2.662179497453664
8.68425497034488 15.021954037106072 2.1032358459585323 -2.6328053299202168
9.945187315431728 6.322632976948646 2.2387565645859917 -2.681532711690477
7.142630939409647 29.35948468251691 2.0535459100851137 -2.7195207254934095
6.878539749188703 76.80367575050504 2.0101409528700867 -2.5638404400475845
6.683639945625219 91.36345753249108 1.8666621939501602 -2.737014817736413
7.276188571221829 24.99550881067184 1.829612655913219 -2.743801205437875
7.492111524591026 19.225265354804186 1.7665484048329172 -2.647568950537309
6.937762640274382 45.68936108899614 1.7623840645513966 -2.6412806804810773
6.495324277667445 45.49345679000518 2.0742403866165713 -2.56613428857458
10.919844113128038 1.3634498463479436 2.3541151635960795 -2.611000693133298
5.814486354504942 58.75005079230188 1.9061864088577862 -2.5845171559740696
9.169776526608434 5.100551699846072 2.3550802007381906 -2.550964079872016
6.742987961590268 75.45453348007578 2.12186844339045 -2.659885246525217
7.866689417780306 16.536630122180622 1.8430245415511686 -2.7435006764439605
7.207332301737077 12.684507087034131 1.7747587419974447 -2.749705561382264
7.83425904745698 13.865369888059343 1.7703284520197529 -2.7265834968638747
9.110676093790829 9.630774173682557 2.0580534561150663 -2.629048546491865
7.517275061465089 27.21358337450914 1.851050362222217 -2.645181618040106
8.122789549216105 13.838907322672679 2.323786871774529 -2.6478251646751287
8.54921452853587 15.993694032741542 2.0179801637931005 -2.6712199637946235
6.813506401262284 53.473680076972144 2.156679686983119 -2.57626799560272
5.788890254391209 48.37595878739805 1.8891526194370347 -2.6008096313103852
8.184652123893045 16.787032763717562 2.0421810149013995 -2.6029336958581117
8.383973453700971 12.55988443437872 1.9195211934111032 -2.630098094484594
6.44264998840042 11.624433243107903 1.8175247956517095 -2.68897868286815
6.6590200230798775 31.1874186781646 2.022951142226476 -2.690990759159487
7.665712346857085 10.197577601679807 1.712801783799277 -2.6646444893516907
6.624060394640229 21.568963107110207 1.740232957388775 -2.7069492156272963
6.984784972256925 24.53103447426588 1.7486350250998226 -2.7219919112600737
10.983478598204023 1.3622037044010793 2.0983105793244743 -2.6213622855137713
6.796944454439946 90.1333463182792 1.767215311446039 -2.645998164904941
8.105710478728849 21.78194778263026 2.1263096185272374 -2.636875598233651
5.749311339881505 59.41034885973223 1.8494920623708415 -2.6170243570590865
6.840661859161445 38.32000073417057 1.798644195313226 -2.6047869955489387
7.015279197788397 34.81266333895942 1.9339586480488533 -2.573687298364163
7.257762590647417 12.431801632919434 1.716722370421373 -2.7165458265205213
6.961780809240617 57.93796844507935 1.9637477442551698 -2.5864975861616495
6.1161530792723084 44.50963543806408 1.9439652876868327 -2.644285489685662
7.656856310470818 28.537961068882208 2.1147518252370126 -2.6731117553223376
6.503433281667094 36.116437288689056 2.0106653072571365 -2.673587889277524
12.619250955122801 1.6787233372300223 2.4820895914657903 -2.7156498646252243
7.219213963489617 4.774880408122535 1.7698553948606204 -2.706077448790218
9.06704703021107 7.556357107753457 2.393901506868441 -2.593908610659274
7.405877882040835 10.332886259723336 2.2101614694305534 -2.5576894155917707
9.561569424731548 5.954892070005722 1.9544262860896098 -2.740796369421424
6.706502849731063 16.319047660811233 1.9218720029634433 -2.562299129796978
6.2604050998303125 55.956086981579745 1.7345074823616016 -2.662899873475154
6.004101132268151 79.68926631365183 1.9379045356847326 -2.632184300616525
5.914011905724003 91.95930089205288 1.9140767148572932 -2.6158576777620515
6.230886077600738 54.11222862264506 1.9970362023832395 -2.589652794894585
6.000717321025361 98.79391709859891 1.9449377489738793 -2.5928888327009503
7.06479137734386 21.162255861958045 1.7822081224064825 -2.614855860424633
9.217083005659669 9.322412105645764 2.2960269842474252 -2.64896790096829
7.480889466996371 23.224784783204754 1.9083251830896697 -2.601224413540363
