α Mf log_fpbh
1.3913521979518646 20.168031908287617 -2.840184255034301
0.9373096954778103 11.427421249306732 -3.1261432107698908
1.4289210072501528 15.302009274286267 -2.771997618688176
1.2467115493033447 15.753939144271065 -2.9893717611180746
1.4568522219844353 18.757085699439298 -2.7941680890427474
1.4264628424445838 16.050056249901758 -2.7390018376839658
0.833745935984644 6.071660492828596 -2.977958880413926
1.2815205529870628 13.500928764496313 -2.824335855853461
0.9745068771251336 13.06645236868556 -3.0006196751941174
1.2523949592089938 17.12935191076246 -2.911046004887532
1.231972707183563 13.305989031456583 -2.889640940256477
1.30993632051802 14.241446542949875 -2.7077884261926037
1.0451753060199191 12.493732484019919 -3.0230336195976517
1.262385446910942 17.04206098775088 -2.8183172559481773
0.9376959386561308 11.06319202481494 -3.0606155965852313
0.8541538539147496 10.313575277382684 -2.9497139529449656
1.2261825294289346 13.858611346968999 -2.6905785477487307
0.8823829702951015 6.550619512150547 -2.7983973007106657
0.8992100422114115 6.995719897974872 -2.7279930086623283
1.1712735191299493 16.011429149021673 -2.8661153570618567
1.1679190129645407 15.341592237862342 -2.7893946148326623
0.8919885122982696 7.728538105471767 -2.7149072611240874
0.9807162388032056 12.693689577548358 -2.865607206766498
0.9552133385375999 10.618626305249087 -2.7588995407314867
0.7514181800442329 7.691585479866668 -3.066062157257616
1.204925986473142 15.8812430665782 -2.801355858704672
0.7533997327563011 7.007385108059184 -3.1643163173544133
1.130567106750344 11.963841840957414 -2.9104166325502634
0.8701007875053277 7.820655275434263 -3.035225134940628
1.1832937267485462 11.917776004619789 -2.7504951778708158
0.7706323904315799 5.155791501788414 -2.8132849331617673
0.9451776168673816 11.979302302886543 -2.8976377681183436
1.3036370794218861 14.604226303732633 -2.7627437637099614
0.7924271276440371 5.278527776844971 -2.9008369712277515
1.265392264493459 15.047669507716913 -2.886388405446314
0.8541496292946822 9.180097147964052 -2.8557909130306616
0.9563090718687671 8.410178969981494 -2.9013836609099473
1.140444643802478 15.135694952363362 -2.8316690303245444
0.8075978757548803 6.0726179296346015 -2.7769815852735746
0.9051764991839706 7.544186884617055 -2.9224080637996748
1.1671133629098964 15.448618227963777 -2.827617587388944
0.9782306338883701 10.789140067376453 -2.748030885901514
1.1361723258060883 12.137777939311842 -2.697739961394907
1.0157811178770717 12.549524220211492 -2.9919839092227543
1.2375869588426216 15.387412668865721 -2.7644899383811516
1.1166636925558504 14.011621293294242 -2.7747712070284525
